,AdID,Title,Type,YearBuilt,Link,Seller,Size,SalePrice,lastUpdate
2636,6310928,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6310928/,"Sonce skupina d.o.o., PE Ljubljana",41.0,94300.0,2021-03-08 16:17:45.492558
2637,6301825,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6301825/,"Sonce skupina d.o.o., PE Ljubljana",41.85,88200.0,2021-03-08 16:17:45.497545
2638,6309134,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6309134/,"Sonce skupina d.o.o., PE Ljubljana",42.0,96600.0,2021-03-08 16:17:45.502531
2639,6392044,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6392044/,"Sonce skupina d.o.o., PE Ljubljana",42.0,88200.0,2021-03-08 16:17:45.507517
2640,6310543,MEDULIN,Stanovanje,2011,/oglasi-prodaja/medulin-stanovanje_6310543/,"Sonce skupina d.o.o., PE Ljubljana",42.0,85000.0,2021-03-08 16:17:46.538759
2641,6386797,MEDULIN,Stanovanje,2012,/oglasi-prodaja/medulin-stanovanje_6386797/,"Sonce skupina d.o.o., PE Ljubljana",43.0,90000.0,2021-03-08 16:17:46.543745
2642,6368159,MEDULIN,Stanovanje,2013,/oglasi-prodaja/medulin-stanovanje_6368159/,"Sonce skupina d.o.o., PE Ljubljana",43.13,155000.0,2021-03-08 16:17:46.550726
2643,6353975,MEDULIN,Stanovanje,2004,/oglasi-prodaja/medulin-stanovanje_6353975/,"Sonce skupina d.o.o., PE Ljubljana",44.0,88000.0,2021-03-08 16:17:46.565688
2644,6386802,MEDULIN,Stanovanje,2000,/oglasi-prodaja/medulin-stanovanje_6386802/,"Sonce skupina d.o.o., PE Ljubljana",45.0,149000.0,2021-03-08 16:17:46.571673
2645,6376033,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6376033/,"Sonce skupina d.o.o., PE Ljubljana",45.0,144320.0,2021-03-08 16:17:46.577657
2646,6386794,MEDULIN,Stanovanje,2012,/oglasi-prodaja/medulin-stanovanje_6386794/,"Sonce skupina d.o.o., PE Ljubljana",45.0,69000.0,2021-03-08 16:17:46.583641
2647,6391313,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6391313/,"Sonce skupina d.o.o., PE Ljubljana",45.0,65000.0,2021-03-08 16:17:46.589625
2648,6314876,MEDULIN,Stanovanje,2003,/oglasi-prodaja/medulin-stanovanje_6314876/,"Sonce skupina d.o.o., PE Ljubljana",46.0,76000.0,2021-03-08 16:17:46.595609
2649,6385900,MEDULIN,Stanovanje,2010,/oglasi-prodaja/medulin-stanovanje_6385900/,Alma dom - obrt za prodaju nekretnina,46.0,69000.0,2021-03-08 16:17:46.601590
2650,6309187,MEDULIN,Stanovanje,2008,/oglasi-prodaja/medulin-stanovanje_6309187/,"Sonce skupina d.o.o., PE Ljubljana",46.0,85000.0,2021-03-08 16:17:46.606576
2651,6250842,MEDULIN,Stanovanje,2010,/oglasi-prodaja/medulin-stanovanje_6250842/,"Sonce skupina d.o.o., PE Ljubljana",46.0,78000.0,2021-03-08 16:17:46.611563
2652,6322346,MEDULIN,Stanovanje,2010,/oglasi-prodaja/medulin-stanovanje_6322346/,"Sonce skupina d.o.o., PE Ljubljana",47.0,85000.0,2021-03-08 16:17:46.616552
2653,6322179,MEDULIN,Stanovanje,2011,/oglasi-prodaja/medulin-stanovanje_6322179/,"Sonce skupina d.o.o., PE Ljubljana",47.0,87000.0,2021-03-08 16:17:46.621571
2654,6392046,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6392046/,"Sonce skupina d.o.o., PE Ljubljana",47.17,2100.0,2021-03-08 16:17:46.626558
2655,6291213,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6291213/,"Sonce skupina d.o.o., PE Ljubljana",48.0,150000.0,2021-03-08 16:17:46.631549
2656,6390635,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6390635/,"Elite nekretnine, Obrt za promet nekretninama",48.0,105000.0,2021-03-08 16:17:46.641484
2657,6348956,MEDULIN,Stanovanje,2017,/oglasi-prodaja/medulin-stanovanje_6348956/,"Sonce skupina d.o.o., PE Ljubljana",48.0,99000.0,2021-03-08 16:17:46.646471
2658,6322337,MEDULIN,Stanovanje,2013,/oglasi-prodaja/medulin-stanovanje_6322337/,"Sonce skupina d.o.o., PE Ljubljana",48.0,160000.0,2021-03-08 16:17:46.651458
2659,6390643,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6390643/,"Elite nekretnine, Obrt za promet nekretninama",48.45,128000.0,2021-03-08 16:17:46.656444
2660,5833751,MEDULIN,Stanovanje,2008,/oglasi-prodaja/medulin-stanovanje_5833751/,Istra-immobilien obrt za poslovanje nekretninama,50.0,92000.0,2021-03-08 16:17:46.660433
2661,6391315,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6391315/,"Sonce skupina d.o.o., PE Ljubljana",50.0,70000.0,2021-03-08 16:17:46.666421
2662,6353973,MEDULIN,Stanovanje,2015,/oglasi-prodaja/medulin-stanovanje_6353973/,"Sonce skupina d.o.o., PE Ljubljana",50.0,89000.0,2021-03-08 16:17:46.671406
2663,6374493,MEDULIN,Stanovanje,2011,/oglasi-prodaja/medulin-stanovanje_6374493/,"Sonce skupina d.o.o., PE Ljubljana",50.0,82000.0,2021-03-08 16:17:46.675395
2664,6249941,MEDULIN,Stanovanje,2011,/oglasi-prodaja/medulin-stanovanje_6249941/,"Sonce skupina d.o.o., PE Ljubljana",50.0,79000.0,2021-03-08 16:17:46.680382
2665,6374506,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6374506/,"Sonce skupina d.o.o., PE Ljubljana",52.0,107300.0,2021-03-08 16:17:46.690389
2666,6390511,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6390511/,Alma dom - obrt za prodaju nekretnina,52.0,190000.0,2021-03-08 16:17:46.700328
2667,6391999,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6391999/,Alma dom d.o.o.,52.0,195000.0,2021-03-08 16:17:46.706312
2668,6389455,MEDULIN,Stanovanje,2012,/oglasi-prodaja/medulin-stanovanje_6389455/,"Elite nekretnine, Obrt za promet nekretninama",53.0,112300.0,2021-03-08 16:17:46.712296
2669,6374510,MEDULIN,Stanovanje,2003,/oglasi-prodaja/medulin-stanovanje_6374510/,"Sonce skupina d.o.o., PE Ljubljana",53.0,133000.0,2021-03-08 16:17:46.718280
2670,6256113,MEDULIN,Stanovanje,2010,/oglasi-prodaja/medulin-stanovanje_6256113/,"Sonce skupina d.o.o., PE Ljubljana",53.0,90000.0,2021-03-08 16:17:47.783464
2671,6310734,MEDULIN,Stanovanje,2011,/oglasi-prodaja/medulin-stanovanje_6310734/,"Sonce skupina d.o.o., PE Ljubljana",53.0,125000.0,2021-03-08 16:17:47.788451
2672,6390636,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6390636/,"Elite nekretnine, Obrt za promet nekretninama",54.0,117700.0,2021-03-08 16:17:47.793403
2673,6386796,MEDULIN,Stanovanje,2012,/oglasi-prodaja/medulin-stanovanje_6386796/,"Sonce skupina d.o.o., PE Ljubljana",54.0,81000.0,2021-03-08 16:17:47.799386
2674,6328680,MEDULIN,Stanovanje,2016,/oglasi-prodaja/medulin-stanovanje_6328680/,"Sonce skupina d.o.o., PE Ljubljana",54.0,75000.0,2021-03-08 16:17:47.810393
2675,6256112,MEDULIN,Stanovanje,2016,/oglasi-prodaja/medulin-stanovanje_6256112/,"Sonce skupina d.o.o., PE Ljubljana",54.0,86000.0,2021-03-08 16:17:47.822325
2676,6292914,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6292914/,"Sonce skupina d.o.o., PE Ljubljana",55.0,90750.0,2021-03-08 16:17:47.828308
2677,6348973,MEDULIN,Stanovanje,2017,/oglasi-prodaja/medulin-stanovanje_6348973/,"Sonce skupina d.o.o., PE Ljubljana",55.0,105000.0,2021-03-08 16:17:47.833295
2678,6048454,MEDULIN,Stanovanje,2010,/oglasi-prodaja/medulin-stanovanje_6048454/,Istra-immobilien obrt za poslovanje nekretninama,55.0,89000.0,2021-03-08 16:17:47.838282
2679,6246002,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6246002/,"Sonce skupina d.o.o., PE Ljubljana",55.0,99400.0,2021-03-08 16:17:47.842271
2680,6368137,MEDULIN,Stanovanje,2013,/oglasi-prodaja/medulin-stanovanje_6368137/,"Sonce skupina d.o.o., PE Ljubljana",55.24,135000.0,2021-03-08 16:17:47.847258
2681,6191811,MEDULIN,Stanovanje,2012,/oglasi-prodaja/medulin-stanovanje_6191811/,MKA nepremičnine d.o.o.,55.51,103000.0,2021-03-08 16:17:47.852244
2682,6205564,MEDULIN,Stanovanje,2007,/oglasi-prodaja/medulin-stanovanje_6205564/,"Sonce skupina d.o.o., PE Ljubljana",56.0,109000.0,2021-03-08 16:17:47.857231
2683,6310598,MEDULIN,Stanovanje,2008,/oglasi-prodaja/medulin-stanovanje_6310598/,"Sonce skupina d.o.o., PE Ljubljana",56.0,110000.0,2021-03-08 16:17:47.862218
2684,5986191,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_5986191/,"Sonce skupina d.o.o., PE Ljubljana",57.0,1600.0,2021-03-08 16:17:47.869749
2685,6247839,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6247839/,"Sonce skupina d.o.o., PE Ljubljana",57.0,104310.0,2021-03-08 16:17:47.874737
2686,6391555,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6391555/,"Sonce skupina d.o.o., PE Ljubljana",57.41,91000.0,2021-03-08 16:17:47.879721
2687,6088820,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6088820/,"Sonce skupina d.o.o., PE Ljubljana",57.43,1600.0,2021-03-08 16:17:47.884708
2688,6390653,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6390653/,"Elite nekretnine, Obrt za promet nekretninama",58.0,134000.0,2021-03-08 16:17:47.889695
2689,6391556,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6391556/,"Sonce skupina d.o.o., PE Ljubljana",58.35,92000.0,2021-03-08 16:17:47.894681
2690,6391553,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6391553/,"Sonce skupina d.o.o., PE Ljubljana",58.68,93000.0,2021-03-08 16:17:47.899668
2691,6292918,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6292918/,"Sonce skupina d.o.o., PE Ljubljana",58.86,1600.0,2021-03-08 16:17:47.904655
2692,6279443,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6279443/,"Sonce skupina d.o.o., PE Ljubljana",59.0,94400.0,2021-03-08 16:17:47.909641
2693,6292916,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6292916/,"Sonce skupina d.o.o., PE Ljubljana",59.43,1600.0,2021-03-08 16:17:47.914628
2694,6209259,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6209259/,"Sonce skupina d.o.o., PE Ljubljana",59.86,1600.0,2021-03-08 16:17:47.918617
2695,6186762,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6186762/,"Sonce skupina d.o.o., PE Ljubljana",59.86,1600.0,2021-03-08 16:17:47.923604
2696,6390634,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6390634/,"Elite nekretnine, Obrt za promet nekretninama",60.0,131000.0,2021-03-08 16:17:47.928591
2697,6347564,MEDULIN,Stanovanje,2018,/oglasi-prodaja/medulin-stanovanje_6347564/,"Sonce skupina d.o.o., PE Ljubljana",60.0,195000.0,2021-03-08 16:17:47.933577
2698,5959449,MEDULIN,Stanovanje,2015,/oglasi-prodaja/medulin-stanovanje_5959449/,"Sonce skupina d.o.o., PE Ljubljana",60.0,135000.0,2021-03-08 16:17:47.937567
2699,6368129,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6368129/,"Sonce skupina d.o.o., PE Ljubljana",60.0,65000.0,2021-03-08 16:17:47.942553
2700,6258772,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6258772/,"Sonce skupina d.o.o., PE Ljubljana",60.0,144000.0,2021-03-08 16:17:49.074558
2701,6325248,MEDULIN,Stanovanje,2011,/oglasi-prodaja/medulin-stanovanje_6325248/,"Sonce skupina d.o.o., PE Ljubljana",60.0,130000.0,2021-03-08 16:17:49.088521
2702,6291222,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6291222/,"Sonce skupina d.o.o., PE Ljubljana",60.0,159000.0,2021-03-08 16:17:49.098461
2703,6310985,MEDULIN,Stanovanje,2011,/oglasi-prodaja/medulin-stanovanje_6310985/,"Sonce skupina d.o.o., PE Ljubljana",61.0,120000.0,2021-03-08 16:17:49.105441
2704,6310455,MEDULIN,Stanovanje,2011,/oglasi-prodaja/medulin-stanovanje_6310455/,"Sonce skupina d.o.o., PE Ljubljana",62.0,105000.0,2021-03-08 16:17:49.111425
2705,6314884,MEDULIN,Stanovanje,2010,/oglasi-prodaja/medulin-stanovanje_6314884/,"Sonce skupina d.o.o., PE Ljubljana",62.0,88000.0,2021-03-08 16:17:49.116412
2706,6042613,MEDULIN,Stanovanje,2018,/oglasi-prodaja/medulin-stanovanje_6042613/,"Sonce skupina d.o.o., PE Ljubljana",62.0,1600.0,2021-03-08 16:17:49.122395
2707,6205540,MEDULIN,Stanovanje,2007,/oglasi-prodaja/medulin-stanovanje_6205540/,"Sonce skupina d.o.o., PE Ljubljana",62.0,120000.0,2021-03-08 16:17:49.127382
2708,6389359,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6389359/,Alma dom - obrt za prodaju nekretnina,62.0,155000.0,2021-03-08 16:17:49.133367
2709,6391549,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6391549/,"Sonce skupina d.o.o., PE Ljubljana",62.56,99000.0,2021-03-08 16:17:49.142377
2710,6387907,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6387907/,"Sonce skupina d.o.o., PE Ljubljana",62.92,95000.0,2021-03-08 16:17:49.151321
2711,6322579,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6322579/,"Sonce skupina d.o.o., PE Ljubljana",63.0,110000.0,2021-03-08 16:17:49.156307
2712,6376036,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6376036/,"Sonce skupina d.o.o., PE Ljubljana",63.0,178332.0,2021-03-08 16:17:49.161294
2713,6375312,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6375312/,"Sonce skupina d.o.o., PE Ljubljana",63.0,127000.0,2021-03-08 16:17:49.167278
2714,6376045,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6376045/,"Sonce skupina d.o.o., PE Ljubljana",64.0,179000.0,2021-03-08 16:17:49.172265
2715,6042614,MEDULIN,Stanovanje,2016,/oglasi-prodaja/medulin-stanovanje_6042614/,"Sonce skupina d.o.o., PE Ljubljana",65.0,99450.0,2021-03-08 16:17:49.177252
2716,6390808,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6390808/,Alma dom - obrt za prodaju nekretnina,65.0,99000.0,2021-03-08 16:17:49.183237
2717,6374402,MEDULIN,Stanovanje,2016,/oglasi-prodaja/medulin-stanovanje_6374402/,"Sonce skupina d.o.o., PE Ljubljana",65.0,125000.0,2021-03-08 16:17:49.198198
2718,6162267,MEDULIN,Stanovanje,2018,/oglasi-prodaja/medulin-stanovanje_6162267/,"Sonce skupina d.o.o., PE Ljubljana",65.0,1400.0,2021-03-08 16:17:49.204177
2719,6042615,MEDULIN,Stanovanje,2016,/oglasi-prodaja/medulin-stanovanje_6042615/,"Sonce skupina d.o.o., PE Ljubljana",65.0,91000.0,2021-03-08 16:17:49.209164
2720,6313626,MEDULIN,Stanovanje,2011,/oglasi-prodaja/medulin-stanovanje_6313626/,"Sonce skupina d.o.o., PE Ljubljana",65.0,95000.0,2021-03-08 16:17:49.215149
2721,6375313,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6375313/,"Sonce skupina d.o.o., PE Ljubljana",67.0,154000.0,2021-03-08 16:17:49.220135
2722,6375102,MEDULIN,Stanovanje,2017,/oglasi-prodaja/medulin-stanovanje_6375102/,"Sonce skupina d.o.o., PE Ljubljana",70.0,131000.0,2021-03-08 16:17:49.225121
2723,6257584,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6257584/,"Sonce skupina d.o.o., PE Ljubljana",70.0,190000.0,2021-03-08 16:17:49.230108
2724,6382442,MEDULIN,Stanovanje,2010,/oglasi-prodaja/medulin-stanovanje_6382442/,Alma dom - obrt za prodaju nekretnina,71.0,131000.0,2021-03-08 16:17:49.236092
2725,6323145,MEDULIN,Stanovanje,2010,/oglasi-prodaja/medulin-stanovanje_6323145/,Istra-immobilien obrt za poslovanje nekretninama,72.0,115000.0,2021-03-08 16:17:49.241079
2726,6322578,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6322578/,"Sonce skupina d.o.o., PE Ljubljana",72.0,105000.0,2021-03-08 16:17:49.246065
2727,6253950,MEDULIN,Stanovanje,2008,/oglasi-prodaja/medulin-stanovanje_6253950/,"Sonce skupina d.o.o., PE Ljubljana",72.0,135000.0,2021-03-08 16:17:49.251052
2728,6390633,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6390633/,"Elite nekretnine, Obrt za promet nekretninama",73.0,159500.0,2021-03-08 16:17:49.256039
2729,6292913,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6292913/,"Sonce skupina d.o.o., PE Ljubljana",75.0,123750.0,2021-03-08 16:17:49.260028
2730,6209271,MEDULIN,Stanovanje,2018,/oglasi-prodaja/medulin-stanovanje_6209271/,"Sonce skupina d.o.o., PE Ljubljana",76.75,1500.0,2021-03-08 16:17:50.316848
2731,6375688,MEDULIN,Stanovanje,,/oglasi-prodaja/medulin-stanovanje_6375688/,"Sonce skupina d.o.o., PE Ljubljana",77.0,157000.0,2021-03-08 16:17:50.321835
2732,6089217,MEDULIN,Stanovanje,2018,/oglasi-prodaja/medulin-stanovanje_6089217/,"Sonce skupina d.o.o., PE Ljubljana",77.0,1500.0,2021-03-08 16:17:50.326822
2733,6243918,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6243918/,"Sonce skupina d.o.o., PE Ljubljana",77.0,185976.0,2021-03-08 16:17:50.331850
2734,6347558,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6347558/,"Sonce skupina d.o.o., PE Ljubljana",78.0,156000.0,2021-03-08 16:17:50.336831
2735,6310744,MEDULIN,Stanovanje,2013,/oglasi-prodaja/medulin-stanovanje_6310744/,"Sonce skupina d.o.o., PE Ljubljana",78.0,100000.0,2021-03-08 16:17:50.341818
2736,6241077,MEDULIN,Stanovanje,2015,/oglasi-prodaja/medulin-stanovanje_6241077/,"Sonce skupina d.o.o., PE Ljubljana",80.0,320000.0,2021-03-08 16:17:50.346808
2737,6358304,MEDULIN,Stanovanje,2017,/oglasi-prodaja/medulin-stanovanje_6358304/,"Sonce skupina d.o.o., PE Ljubljana",81.0,200000.0,2021-03-08 16:17:50.350794
2738,6375538,MEDULIN,Stanovanje,2016,/oglasi-prodaja/medulin-stanovanje_6375538/,"Sonce skupina d.o.o., PE Ljubljana",82.0,140000.0,2021-03-08 16:17:50.355780
2739,6249512,MEDULIN,Stanovanje,2007,/oglasi-prodaja/medulin-stanovanje_6249512/,"Sonce skupina d.o.o., PE Ljubljana",82.0,135000.0,2021-03-08 16:17:50.360764
2740,6252546,MEDULIN,Stanovanje,2015,/oglasi-prodaja/medulin-stanovanje_6252546/,"Sonce skupina d.o.o., PE Ljubljana",84.0,211375.0,2021-03-08 16:17:50.365751
2741,6250845,MEDULIN,Stanovanje,2018,/oglasi-prodaja/medulin-stanovanje_6250845/,"Sonce skupina d.o.o., PE Ljubljana",85.0,170000.0,2021-03-08 16:17:50.369741
2742,6042616,MEDULIN,Stanovanje,2016,/oglasi-prodaja/medulin-stanovanje_6042616/,"Sonce skupina d.o.o., PE Ljubljana",87.0,121800.0,2021-03-08 16:17:50.374728
2743,6375096,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6375096/,"Sonce skupina d.o.o., PE Ljubljana",91.0,136000.0,2021-03-08 16:17:50.379715
2744,6209261,MEDULIN,Stanovanje,2018,/oglasi-prodaja/medulin-stanovanje_6209261/,"Sonce skupina d.o.o., PE Ljubljana",91.04,1500.0,2021-03-08 16:17:50.383707
2745,6257413,MEDULIN,Stanovanje,2010,/oglasi-prodaja/medulin-stanovanje_6257413/,"Sonce skupina d.o.o., PE Ljubljana",92.0,185000.0,2021-03-08 16:17:50.388659
2746,6021593,MEDULIN,Stanovanje,2016,/oglasi-prodaja/medulin-stanovanje_6021593/,"Sonce skupina d.o.o., PE Ljubljana",93.0,186000.0,2021-03-08 16:17:50.393677
2747,6386910,MEDULIN,Stanovanje,2021,/oglasi-prodaja/medulin-stanovanje_6386910/,San Nekretnine d.o.o. ,94.0,3000.0,2021-03-08 16:17:50.398663
2748,6256890,MEDULIN,Stanovanje,2008,/oglasi-prodaja/medulin-stanovanje_6256890/,"Sonce skupina d.o.o., PE Ljubljana",94.0,175000.0,2021-03-08 16:17:50.403650
2749,6258808,MEDULIN,Stanovanje,2015,/oglasi-prodaja/medulin-stanovanje_6258808/,"Sonce skupina d.o.o., PE Ljubljana",94.0,235900.0,2021-03-08 16:17:50.407642
2750,6375431,MEDULIN,Stanovanje,2020,/oglasi-prodaja/medulin-stanovanje_6375431/,"Elite nekretnine, Obrt za promet nekretninama",94.48,209000.0,2021-03-08 16:17:50.412628
2751,5959370,MEDULIN,Stanovanje,2014,/oglasi-prodaja/medulin-stanovanje_5959370/,"Sonce skupina d.o.o., PE Ljubljana",96.0,140000.0,2021-03-08 16:17:50.417612
2752,6198547,MEDULIN,Stanovanje,2014,/oglasi-prodaja/medulin-stanovanje_6198547/,"Sonce skupina d.o.o., PE Ljubljana",96.0,140000.0,2021-03-08 16:17:50.422599
2753,6375544,MEDULIN,Stanovanje,2010,/oglasi-prodaja/medulin-stanovanje_6375544/,"Sonce skupina d.o.o., PE Ljubljana",98.0,180000.0,2021-03-08 16:17:50.427587
2754,6382660,MEDULIN,Stanovanje,2012,/oglasi-prodaja/medulin-stanovanje_6382660/,Alma dom - obrt za prodaju nekretnina,98.0,180000.0,2021-03-08 16:17:50.431543
2755,6250964,MEDULIN,Stanovanje,2011,/oglasi-prodaja/medulin-stanovanje_6250964/,"Sonce skupina d.o.o., PE Ljubljana",99.0,180000.0,2021-03-08 16:17:50.436529
2756,6107423,MEDULIN,Stanovanje,1999,/oglasi-prodaja/medulin-stanovanje_6107423/,"Sonce skupina d.o.o., PE Ljubljana",100.0,130000.0,2021-03-08 16:17:50.441548
2757,5913362,MEDULIN,Stanovanje,2015,/oglasi-prodaja/medulin-stanovanje_5913362/,Istra-immobilien obrt za poslovanje nekretninama,110.0,155000.0,2021-03-08 16:17:50.446535
2758,6363847,MEDULIN,Stanovanje,2018,/oglasi-prodaja/medulin-stanovanje_6363847/,Studio modul d.o.o.,111.0,279000.0,2021-03-08 16:17:50.450492
2759,6302973,MEDULIN,Stanovanje,2008,/oglasi-prodaja/medulin-stanovanje_6302973/,"Sonce skupina d.o.o., PE Ljubljana",120.0,175000.0,2021-03-08 16:17:50.455506
2760,6291176,MEDULIN,Stanovanje,2019,/oglasi-prodaja/medulin-stanovanje_6291176/,"Sonce skupina d.o.o., PE Ljubljana",121.0,300000.0,2021-03-08 16:17:51.462819
2761,6391310,MEDULIN,Stanovanje,2006,/oglasi-prodaja/medulin-stanovanje_6391310/,"Sonce skupina d.o.o., PE Ljubljana",140.0,295000.0,2021-03-08 16:17:51.468770
2762,6037354,MEDULIN,Stanovanje,2014,/oglasi-prodaja/medulin-stanovanje_6037354/,"Sonce skupina d.o.o., PE Ljubljana",143.0,175000.0,2021-03-08 16:17:51.473755
2763,6247420,MEDULIN,Stanovanje,2017,/oglasi-prodaja/medulin-stanovanje_6247420/,"Sonce skupina d.o.o., PE Ljubljana",161.0,354000.0,2021-03-08 16:17:51.478742
2764,6356149,"MEDULIN, FUCANE",Stanovanje,2010,/oglasi-prodaja/medulin-fucane-stanovanje_6356149/,"Sonce skupina d.o.o., PE Ljubljana",43.0,89000.0,2021-03-08 16:17:51.484727
2765,6294656,"MEDULIN, LIŽNJAN",Stanovanje,2020,/oglasi-prodaja/medulin-liznjan-stanovanje_6294656/,"Sonce skupina d.o.o., PE Ljubljana",58.51,99467.0,2021-03-08 16:17:51.489713
2766,6224202,"MEDULIN, LIŽNJAN",Stanovanje,2006,/oglasi-prodaja/medulin-liznjan-stanovanje_6224202/,"Sonce skupina d.o.o., PE Ljubljana",90.0,140000.0,2021-03-08 16:17:51.494699
2767,6294578,"MEDULIN, OKOLICA",Stanovanje,2021,/oglasi-prodaja/medulin-okolica-stanovanje_6294578/,"Sonce skupina d.o.o., PE Ljubljana",54.9,1750.0,2021-03-08 16:17:51.499686
2768,6350431,"MEDULIN, OKOLICA",Stanovanje,2021,/oglasi-prodaja/medulin-okolica-stanovanje_6350431/,"Sonce skupina d.o.o., PE Ljubljana",54.9,1750.0,2021-03-08 16:17:51.504672
2769,6368064,"MEDULIN, OKOLICA",Stanovanje,2021,/oglasi-prodaja/medulin-okolica-stanovanje_6368064/,"Sonce skupina d.o.o., PE Ljubljana",57.55,1750.0,2021-03-08 16:17:51.509659
2770,6368078,"MEDULIN, OKOLICA",Stanovanje,2021,/oglasi-prodaja/medulin-okolica-stanovanje_6368078/,"Sonce skupina d.o.o., PE Ljubljana",63.62,1750.0,2021-03-08 16:17:51.514647
2771,6368067,"MEDULIN, OKOLICA",Stanovanje,2021,/oglasi-prodaja/medulin-okolica-stanovanje_6368067/,"Sonce skupina d.o.o., PE Ljubljana",64.11,1750.0,2021-03-08 16:17:51.520632
2772,6350429,"MEDULIN, OKOLICA",Stanovanje,2021,/oglasi-prodaja/medulin-okolica-stanovanje_6350429/,"Sonce skupina d.o.o., PE Ljubljana",65.63,1750.0,2021-03-08 16:17:51.525618
2773,6368154,"MEDULIN, OKOLICA",Stanovanje,2021,/oglasi-prodaja/medulin-okolica-stanovanje_6368154/,"Sonce skupina d.o.o., PE Ljubljana",84.0,165000.0,2021-03-08 16:17:51.530604
2774,6296477,"MEDULIN, OKOLICA LIŽNJANA",Stanovanje,1950,/oglasi-prodaja/medulin-okolica-liznjana-stanovanje_6296477/,"Sonce skupina d.o.o., PE Ljubljana",23.0,42000.0,2021-03-08 16:17:51.535590
2775,6377540,"MEDULIN, PREMANTURA",Stanovanje,2020,/oglasi-prodaja/medulin-premantura-stanovanje_6377540/,"Sonce skupina d.o.o., PE Ljubljana",136.0,275000.0,2021-03-08 16:17:51.540578
2776,6222510,"MEDULIN, ZALIV BURLE",Stanovanje,2006,/oglasi-prodaja/medulin-zaliv-burle-stanovanje_6222510/,Zasebna ponudba,48.0,133000.0,2021-03-08 16:17:51.546562
